,POS,NEU,NEG
0,0.23331164183677225,0.639577032229741,0.12711133052372267
1,0.2293368534812428,0.6467005848219958,0.12396256808927812
2,0.22358051527569092,0.6556292500162515,0.12079023449221486
3,0.2350917564917007,0.6476304444825067,0.11727779842791278
4,0.24648233379911902,0.6412288349917418,0.11228883640308626
5,0.23278847950550027,0.6553884899820367,0.11182303245242713
6,0.22711604447038064,0.6556403975032528,0.11724356398931546
7,0.2390570625717757,0.6351804896025569,0.12576245085270266
8,0.2497870620271134,0.6393548061359476,0.11085813285711626
9,0.24805840899045645,0.6397442863899087,0.1121973004324594
10,0.23718587121471701,0.6332971224328948,0.12946791525340925
11,0.20889658159625762,0.652643030802287,0.13846039171125193
12,0.18057959002918794,0.6340912570334398,0.18532915290003338
13,0.18646058485318778,0.6346052877577396,0.17888549826086808
14,0.20359423578686847,0.6359297327885702,0.1604760293400839
15,0.21079182915122902,0.6381956023187949,0.15101256584352515
16,0.20083348709309962,0.6456849683023278,0.1534815447473786
17,0.18059979216674757,0.6198217747988836,0.19952989270499996
18,0.18873534476864967,0.621005957314636,0.1902586992153536
19,0.22715573303818135,0.6236259501453018,0.14921831718968548
20,0.2184874452575617,0.6518188949110189,0.12964479453750305
21,0.23605542158630793,0.643676418149519,0.1202681609770985
22,0.22452571368390295,0.6520496365849537,0.1234246511660774
23,0.23520569287322088,0.6430496414871321,0.12169592203270617
24,0.23232533563969535,0.6478900361244375,0.11978462353128246
25,0.25251455377463,0.6345436473745619,0.11294179807904985
26,0.24075248814486577,0.633591136616598,0.12565637209215166
27,0.22152084037542413,0.6528619632650994,0.12561719534546778
28,0.21132752218615058,0.6592602653515852,0.1294122173504182
29,0.20887209438340057,0.6388324802401358,0.15224623170825544
30,0.21548638400739198,0.6334283336636404,0.15108528282849631
31,0.20031655153264416,0.6639768658802313,0.135706579752823
32,0.19856907913086233,0.686725766933638,0.11465654206825004
33,0.21888759483046247,0.6622966153383347,0.11881578542446079
34,0.21050758639161044,0.6686154243193888,0.12087698577075412
35,0.24103339030837337,0.6422037794506472,0.11676283577555055
36,0.22799713995883944,0.6495145393264765,0.12248832348101402
37,0.23045733394136128,0.650641041666906,0.11890162481782099
38,0.27253666120531955,0.6111216066105489,0.11634173805980765
39,0.28121532661869536,0.6009963707430545,0.11778830879327602
40,0.26020370537783016,0.6095003156264405,0.1302959819847318
41,0.21410887190271452,0.6383937202908521,0.14749741243352932
42,0.21756356232103793,0.6218456763460893,0.160590764936356
